structurePerIdRank,formulaRank,ConfidenceScoreExact,ConfidenceScoreApproximate,CSI:FingerIDScore,ZodiacScore,SiriusScoreNormalized,SiriusScore,molecularFormula,adduct,precursorFormula,InChIkey2D,InChI,name,smiles,xlogp,pubchemids,links,dbflags,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,2,0,448,0,448,-167,510,,0,333,144,418,C16H20O6,[M + H3N + H]+,C16H24NO6+,GAMKIMZLPVTBDV,"InChI=1S/C16H20O6/c1-6-5-8(17)10-7(2)15(20)22-13(10)11-9(6)12(18)14(19)16(11,3)21-4/h8,10-13,17-18H,2,5H2,1,3-4H3",Ajafin,CC1=C2C(C3C(C(C1)O)C(=C)C(=O)O3)C(C(=O)C2O)(C)OC,-0,600,162892917;162892918;162892919;162892920,COCONUT:(CNP0160030);TeroMol:(TKC135857 TKC042165 TKC135858);SUPERNATURAL:(SN0100462);PUBCHEM:(162892917 162892918 162892919 162892920);LOTUS:(Q105005473 Q105005474);KNAPSACK:(GAMKIMZLPVTBDV-UHFFFAOYSA-N),279969810,326,160,323,5,383,685523626145323539,685521490770251089,637,
1,1,0,105,0,105,-141,840,,1,000,97,582,C14H18N2O2,[M + H]+,C14H19N2O2+,RZCMAIKYZWNWIF,"InChI=1S/C14H18N2O2/c17-14(18)16-7-6-13-10(8-15-12-4-5-12)2-1-3-11(13)9-16/h1-3,12,15H,4-9H2,(H,17,18)","5-[(cyclopropylamino)methyl]-3,4-dihydro-1H-isoquinoline-2-carboxylic acid",C1CC1NCC2=CC=CC3=C2CCN(C3)C(=O)O,-1,000,69730872,PUBCHEM:(69730872),2,247,144,323,5,384,685523634131279754,685521490644421954,633,
1,1,0,067,0,067,-188,198,,0,333,102,865,C17H22N2O5,[M + H]+,C17H23N2O5+,DJGQWPNREFEOMW,"InChI=1S/C17H22N2O5/c1-12(18-23-5)13(2)19-24-10-14-8-6-7-9-15(14)16(11-21-3)17(20)22-4/h6-9,11H,10H2,1-5H3",methyl (E)-3-methoxy-2-[2-[[(E)-[(3E)-3-methoxyiminobutan-2-ylidene]amino]oxymethyl]phenyl]prop-2-enoate,CC(=NOC)C(=NOCC1=CC=CC=C1C(=COC)C(=O)OC)C,2,300,59973735;91023108,PUBCHEM:(59973735 91023108),2,335,160,323,5,385,685523634181611416,685521490854137179,640,
1,2,0,049,0,049,-198,510,,0,500,140,353,C10H19NO3,[M + C2H3N + H]+,C12H23N2O3+,AKRFQXNNUYLRBO,"InChI=1S/C10H19NO3/c1-7(2)9(11-14)5-4-8(3)6-10(12)13/h7-8,14H,4-6H2,1-3H3,(H,12,13)",,CC(C)C(=NO)CCC(C)CC(=O)O,1,800,7159171;7159172;7159176;7159177;7324794;7324795;7324796;7324797;6181027;2750481,COCONUT:(CNP0437607);SUPERNATURAL:(SN0008147);PUBCHEM:(7159171 7159172 7159176 7159177 7324794 7324795 7324796 7324797 6181027 2750481),3145730,243,171,323,5,390,685523635465068657,685521490812194134,638,
1,1,0,408,0,408,-186,410,,0,500,192,471,C13H24N2O3,[M + H]+,C13H25N2O3+,FCSVBIFJBYWEQD,"InChI=1S/C13H24N2O3/c1-8(2)6-11(14-10(5)17)13(18)15-12(7-16)9(3)4/h7-9,11-12H,6H2,1-5H3,(H,14,17)(H,15,18)",Paecilopeptin,CC(C)CC(C(=O)NC(C=O)C(C)C)NC(=O)C,1,262,85100367;10038050,COCONUT:(CNP0355995);CHEBI:(66717);SUPERNATURAL:(SN0082194);MESH:(10038050);PUBCHEM:(85100367 10038050);LOTUS:(Q27135340);PUBMED:(null),271581286,257,186,325,5,409,685523633682489161,685521490896080224,643,
1,1,0,153,0,153,-287,420,,1,000,146,399,C14H23NO3,[M + H]+,C14H24NO3+,WFIVKODHWKTHAC,"InChI=1S/C14H23NO3/c16-13(15-10-6-2-1-3-7-10)11-8-4-5-9-12(11)14(17)18/h10-12H,1-9H2,(H,15,16)(H,17,18)",2-(cyclohexylcarbamoyl)cyclohexane-1-carboxylic acid,C1CCC(CC1)NC(=O)C2CCCCC2C(=O)O,2,400,6942675;6942676;6942677;6942678;781729;781730;781731;781732;2844955,COCONUT:(CNP0112429);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0408758);PUBCHEM:(6942675 6942676 6942677 6942678 781729 781730 781731 781732 2844955);PUBMED:(null),70254658,254,175,326,5,427,685523634890448932,685521490975772010,647,
1,1,0,059,0,059,-156,963,,1,000,51,364,C20H28O4,[M + Na]+,C20H28NaO4+,PLSLPANFUZMMNZ,"InChI=1S/C20H28O4/c1-11-8-14(22)9-12(10-21)4-5-13-6-7-15-17(20(13,2)3)19(24)16(11)18(15)23/h4,8,13-14,16,18,21-23H,5-7,9-10H2,1-3H3","6,16-dihydroxy-8-(hydroxymethyl)-4,15,15-trimethyltricyclo[9.3.1.1³,¹⁴]hexadeca-1(14),4,8-trien-2-one",CC1=CC(CC(=CCC2CCC3=C(C2(C)C)C(=O)C1C3O)CO)O,0,700,162948749;162948750,COCONUT:(CNP0219316);TeroMol:(TKC009427);SUPERNATURAL:(SN0288865);PUBCHEM:(162948749 162948750);LOTUS:(Q105211192),279969794,355,186,326,5,427,685523638371721809,685521490933828965,645,
1,1,0,053,0,053,-251,928,,1,000,105,034,C15H23NO2,[M + H]+,C15H24NO2+,BWHGDPKOFVNGFQ,"InChI=1S/C15H23NO2/c1-3-5-9-16(10-6-4-2)14-8-7-13(12-17)15(18)11-14/h7-8,11-12,18H,3-6,9-10H2,1-2H3",4-(Dibutylamino)salicylaldehyde,CCCCN(CCCC)C1=CC(=C(C=C1)C=O)O,4,200,18534534,PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(18534534);PUBCHEM:(18534534);DSSTox:(DTXSID20594890),137510256642,250,180,326,5,428,685523653240550884,685521491013520751,649,
1,1,0,049,0,049,-206,491,,0,881,151,402,C16H22N3O2,[M + H]+,C16H23N3O2+,RWVXUSABOKJHCO,"InChI=1S/C16H21N3O2/c1-6-11-21-13-10-8-7-9-12(13)14-17-15(18(4)5)16(2,3)19(14)20/h6-10H,1,11H2,2-5H3/q-1","2-[2-(Allyloxy)phenyl]-4-(dimethylamino)-5,5-dimethyl-5H-imidazole 1-oxide",CC1([C](N=C(N1[O-])C2=CC=CC=C2OCC=C)N(C)C)C,1,900,102167193,PUBCHEM:(102167193),2,289,176,326,5,430,685523653282493944,685521491097406841,654,
1,1,0,368,0,368,-203,626,,1,000,156,252,C16H23NO6,[M + H]+,C16H24NO6+,DYAIATPNXTYADT,"InChI=1S/C16H23NO6/c1-5-6-9(17-8-11(19)20)12-10(18)7-16(2,3)13(14(12)21)15(22)23-4/h13,21H,5-8H2,1-4H3,(H,19,20)","2-[1-[(3R)-2-hydroxy-3-methoxycarbonyl-4,4-dimethyl-6-oxocyclohexen-1-yl]butylideneamino]acetic acid",CCCC(=NCC(=O)O)C1=C(C(C(CC1=O)(C)C)C(=O)OC)O,1,800,136696914;135449199;135954525,COCONUT:(CNP0317094);SUPERNATURAL:(SN0063164);PUBCHEM:(136696914 135449199 135954525);PUBMED:(null),3145794,326,160,327,5,450,685523653324437017,685521491055463796,652,
1,2,0,227,0,315,-238,940,,0,368,116,787,C15H20N2O6,[M + H]+,C15H21N2O6+,ROSMOQADGQSNPU,"InChI=1S/C15H20N2O6/c1-8(2)5-10(13(18)19)16-4-3-9-6-11(14(20)21)17-12(7-9)15(22)23/h3-4,6,8,10,12,17H,5,7H2,1-2H3,(H,18,19)(H,20,21)(H,22,23)","N-[(1E,2E)-2-[(2S)-1,2,3,4-Tetrahydro-2alpha,6-dicarboxypyridine-4-ylidene]ethylidene]leucine",CC(C)CC(C(=O)O)N=CC=C1CC(NC(=C1)C(=O)O)C(=O)O,1,300,136763070;163191548;163191733,SUPERNATURAL:(SN0331149);PUBCHEM:(136763070 163191548 163191733);LOTUS:(Q110183698),269484034,325,140,327,5,450,685523653324437006,685521491135155582,656,
1,1,0,113,0,113,-226,685,,1,000,224,836,C19H29NO5,[M + H]+,C19H30NO5+,VUTUPJGZKCRONI,"InChI=1S/C19H29NO5/c1-22-9-4-3-6-16-7-5-8-17(14-16)18(15-20)19(21)25-13-12-24-11-10-23-2/h14H,3-13H2,1-2H3",2-(2-methoxyethoxy)ethyl (2Z)-2-cyano-2-[3-(4-methoxybutyl)cyclohex-2-en-1-ylidene]acetate,COCCCCC1=CC(=C(C#N)C(=O)OCCOCCOC)CCC1,1,800,153120643,PUBCHEM:(153120643),2,352,212,327,5,454,685523676233727960,685521491172904323,658,
1,1,-Infinity,-Infinity,-119,695,,0,378,3,287,C16H35NO10,[M + H]+,C16H36NO10+,RHZZIZCKNBULAD,"InChI=1S/C16H35NO10/c18-1-3-22-5-7-24-9-11-26-13-15(20)17-16(21)14-27-12-10-25-8-6-23-4-2-19/h15-21H,1-14H2",2-[2-[2-(2-Hydroxyethoxy)ethoxy]ethoxy]-1-[[1-hydroxy-2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethyl]amino]ethanol,C(COCCOCCOCC(NC(COCCOCCOCCO)O)O)O,-3,500,54267844,PUBCHEM:(54267844),2,402,234,328,5,463,685523659527813485,685521491214847368,659,
1,2,0,324,0,324,-218,516,,0,158,44,154,C18H31N3O2,[M + H]+,C18H32N3O2+,CLEGMVBGSXWCSA,"InChI=1S/C18H31N3O2/c1-14(22)20-12-16-11-19(9-10-21(16)18(2,3)13-20)17(23)15-7-5-4-6-8-15/h15-16H,4-13H2,1-3H3","1-{8-cyclohexanecarbonyl-4,4-dimethyl-octahydro-1H-[1,4]diazino[1,2-a]pyrazin-2-yl}ethan-1-one",CC(=O)N1CC2CN(CCN2C(C1)(C)C)C(=O)C3CCCCC3,1,600,124874064;162800265,COCONUT:(CNP0017140);SUPERNATURAL:(SN0048738);PUBCHEM:(124874064 162800265),3145730,322,249,328,5,465,685523668381989721,685521491336482199,665,
1,2,0,318,0,465,-147,249,,0,500,97,597,C12H24N2O3,[M - H2O + H]+,C12H23N2O2+,AZLASBBHHSLQDB,"InChI=1S/C12H24N2O3/c1-5-8(4)10(12(16)17)14-11(15)9(13)6-7(2)3/h7-10H,5-6,13H2,1-4H3,(H,14,15)(H,16,17)",2-[(2-amino-1-hydroxy-4-methylpentylidene)amino]-3-methylpentanoic acid,CCC(C)C(C(=O)O)NC(=O)C(CC(C)C)N,1,070,113342193;7010533;7010534;92148271;92178695;92271636;92271637;92271638;61159028;61173670;61174008;13879968;13879969;92529444;92529445;435718,COCONUT:(CNP0081590);HMDB:(HMDB0028932);BloodExposome:(7010534 435718);CHEBI:(74540);SUPERNATURAL:(SN0019506);FooDB:(FDB111959);PUBCHEM:(113342193 7010533 7010534 92148271 92178695 92271636 92271637 92271638 61159028 61173670 61174008 13879968 13879969 92529444 92529445 435718);DSSTox:(DTXSID20426667);LOTUS:(Q27144717);GNPS:(CCMSLIB00003139268 CCMSLIB00003137691);PUBMED:(null),138251604074,227,175,328,5,466,685523664711973435,685521491504254379,671,
1,1,0,296,0,296,-90,784,,0,997,194,855,C12H12N2O3,[M + H]+,C12H13N2O3+,GZPFULYFSAWGFT,"InChI=1S/C12H12N2O3/c1-6-4-7(2)9(8(3)5-6)10-13-14-11(17-10)12(15)16/h4-5H,1-3H3,(H,15,16)","5-(2,4,6-Trimethylphenyl)-1,3,4-oxadiazole-2-carboxylic acid",CC1=CC(=C(C(=C1)C)C2=NN=C(O2)C(=O)O)C,2,400,112619547,PUBCHEM:(112619547),2,233,092,328,5,467,685523673922666255,685521491294539154,664,
1,1,0,062,0,062,-353,989,,1,000,129,311,C17H23NO4,[M + H]+,C17H24NO4+,XGUYTBDESFKGJL,"InChI=1S/C17H23NO4/c1-6-22-16(19)9-13-12-8-15(21-5)14(20-4)7-11(12)10-17(2,3)18-13/h7-9,18H,6,10H2,1-5H3","ethyl 2-(6,7-dimethoxy-3,3-dimethyl-1,2,3,4-tetrahydroisoquinolin-1-ylidene)acetate",CCOC(=O)C=C1C2=CC(=C(C=C2CC(N1)(C)C)OC)OC,2,900,618497;696429;696431,COCONUT:(CNP0229555);SUPERNATURAL:(SN0429795);PUBCHEM:(618497 696429 696431);PUBMED:(null),3145794,306,170,328,5,467,685523680822296730,685521491458117030,670,
1,1,0,023,0,023,-183,827,,1,000,183,842,C15H20N3O2,[M + H]+,C15H21N3O2+,OHQOMKKTJZFVSN,"InChI=1S/C15H20N3O2/c1-14(2)6-12(7-15(3,4)18(14)20)10-5-11(13(16)19)9-17-8-10/h5-6,8-9H,7H2,1-4H3,(H2,16,19)","[[2,2,6,6-Tetramethyl-4-(5-carbamoyl-3-pyridinyl)-5,6-dihydropyridine-1(2H)-yl]oxy]radical",CC1(CC(=CC(N1[O])(C)C)C2=CC(=CN=C2)C(=O)N)C,0,700,101398123,PUBCHEM:(101398123),2,275,160,328,5,473,685523676359557102,685521491256790413,663,
1,1,0,168,0,168,-232,098,,1,000,67,094,C18H33N3O3,[M + H]+,C18H34N3O3+,HJBDVFFKADBHHV,"InChI=1S/C18H33N3O3/c22-16-10-4-1-7-13-19-17(23)11-5-2-9-15-21-18(24)12-6-3-8-14-20-16/h1-15H2,(H,19,23)(H,20,22)(H,21,24)","1,8,15-triazacyclohenicosane-2,9,16-trione",C1CCC(=O)NCCCCCC(=O)NCCCCCC(=O)NCC1,1,000,9949800,COCONUT:(CNP0302655);SUPERNATURAL:(SN0127003);PUBCHEM:(9949800);DSSTox:(DTXSID801031783),137442099202,340,260,328,5,474,685523672681152162,685521491382619548,668,
1,2,0,041,0,041,-236,265,,0,132,26,723,C18H33N3O3,[M + Na]+,C18H33N3NaO3+,YBKOGOAKNSEUQQ,"InChI=1S/C18H33N3O3/c1-17(2,3)5-6-19-12-18(13-19)14-20(16(22)11-23-4)9-15-10-24-8-7-21(15)18/h15H,5-14H2,1-4H3","1-[1-(3,3-dimethylbutyl)-hexahydro-1'H-spiro[azetidine-3,6'-pyrazino[2,1-c][1,4]oxazin]-8'-yl]-2-methoxyethan-1-one",CC(C)(C)CCN1CC2(C1)CN(CC3N2CCOC3)C(=O)COC,0,900,129602538;162790747,COCONUT:(CNP0006017);SUPERNATURAL:(SN0445750);PUBCHEM:(129602538 162790747),3145730,362,242,328,5,475,685523688833417647,685521491420368289,669,
1,1,0,065,0,065,-266,897,,1,000,112,784,C15H16N2O2,[M + H]+,C15H17N2O2+,LCIIOYPBHIZBOD,"InChI=1S/C15H16N2O2/c1-10(2)8-12-14(18)17-13(15(19)16-12)9-11-6-4-3-5-7-11/h3-10H,1-2H3,(H,16,19)(H,17,18)",Albonoursin,CC(C)C=C1C(=O)NC(=CC2=CC=CC=C2)C(=O)N1,2,400,21941157;5390101;6109346;10332632;667460;121071,COCONUT:(CNP0316732);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);METACYC:(CPD-15208);CHEBI:(71609);SUPERNATURAL:(SN0201649);KEGG:(C20520);MESH:(6109346);PUBCHEM:(21941157 5390101 6109346 10332632 667460 121071);DSSTox:(DTXSID801318208);LOTUS:(Q27139752);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null),137811200358,257,129,329,5,483,685523682516795773,685521491542003120,676,
1,1,0,053,0,053,-376,497,,1,000,125,917,C16H20N2O3,[M + H]+,C16H21N2O3+,RDWKBPHIFOCLKH,"InChI=1S/C16H20N2O3/c1-6-11-9(3)13(17-15(11)20)8-16(21-5)12(7-2)10(4)14(19)18-16/h7-8H,2,6H2,1,3-5H3,(H,17,20)(H,18,19)",Rollipyrrole,CCC1=C(C(=CC2(C(=C(C(=O)N2)C)C=C)OC)NC1=O)C,0,800,101133764;163001115;163001116,PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0274838);HMDB:(HMDB0037554);CHEBI:(169694);SUPERNATURAL:(SN0322707);FooDB:(FDB016636);PUBCHEM:(101133764 163001115 163001116);LOTUS:(Q105234509);PUBCHEMANNOTATIONDRUG:(null),858783786,289,155,329,5,486,685523710186619685,685521491621694906,678,
1,1,0,064,0,064,-338,779,,1,000,58,038,C18H30N2O7,[M + H]+,C18H31N2O7+,VRQIIMBZCUSQDZ,"InChI=1S/C18H30N2O7/c1-6-7-8-19-10(21)9-20-15(22)13-11-12(25-17(2,3)24-11)14-16(23-13)27-18(4,5)26-14/h11-14,16H,6-9H2,1-5H3,(H,19,21)(H,20,22)","N-butyl-2-({4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.0²,⁶]dodecan-8-yl}formamido)acetamide",CCCCNC(=O)CNC(=O)C1C2C(C3C(O1)OC(O3)(C)C)OC(O2)(C)C,0,600,7014487;46499239;1796375;3753577,COCONUT:(CNP0246688);SUPERNATURAL:(SN0398267);PUBCHEM:(7014487 46499239 1796375 3753577),3145730,387,213,329,5,486,685523753434088930,685521491667832255,680,
1,1,0,036,0,037,-271,916,,1,000,157,409,C13H18N2O4,[M + H]+,C13H19N2O4+,FBHKLWYPJIDNNY,"InChI=1S/C13H18N2O4/c1-10(8-14-12(16)18-2)15-13(17)19-9-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3,(H,14,16)(H,15,17)",Benzyl 2-[(methoxycarbonyl)amino]-1-methylethylcarbamate,CC(CNC(=O)OC)NC(=O)OCC1=CC=CC=C1,1,600,130156746,PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(130156746),67108866,267,134,329,5,492,685523768189657263,685521491583946165,677,
1,1,0,172,0,172,-344,520,,0,962,109,468,C24H43NO14,[M + H]+,C24H44NO14+,PQFHDYATQNVYHS,"InChI=1S/C24H43NO14/c1-8-12(25-11(26)7-24(4,5)33)15(29)20(34-6)23(36-8)39-19-14(28)10(3)37-22(17(19)31)38-18-13(27)9(2)35-21(32)16(18)30/h8-10,12-23,27-33H,7H2,1-6H3,(H,25,26)","N-[(2R,3S,4S,5R,6S)-6-[(2S,3S,4R,5R,6R)-3,5-dihydroxy-2-methyl-6-[(2S,3R,4R,5S,6S)-2,3,5-trihydroxy-6-methyloxan-4-yl]oxyoxan-4-yl]oxy-4-hydroxy-5-methoxy-2-methyloxan-3-yl]-3-hydroxy-3-methylbutanamide",CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3C(C(OC(C3O)O)C)O)C)O)OC)O)NC(=O)CC(C)(C)O,-3,300,50906611;50906820;51351748,CHEBI:(61792);PUBCHEM:(50906611 50906820 51351748);PUBMED:(null),98,570,276,330,5,493,685523767837335691,685521491701386692,682,
1,1,0,155,0,155,-359,054,,1,000,177,457,C19H27NO4,[M + H]+,C19H28NO4+,DWLJFUGHEJJICJ,"InChI=1S/C19H27NO4/c1-2-16-19(24-10-21-16)14-8-20-4-3-12-6-17-18(23-9-22-17)7-13(12)15(20)5-11(1)14/h1-2,11-19H,3-10H2",,C1CN2CC3C(CC2C4C1CC5C(C4)OCO5)C=CC6C3OCO6,1,700,163143151;163143152;163143153;163143154,COCONUT:(CNP0453541);SUPERNATURAL:(SN0190224);PUBCHEM:(163143151 163143152 163143153 163143154),3145730,334,201,330,5,497,685523769053683963,685521491739135433,691,
1,1,0,030,0,030,-286,928,,1,000,230,861,C16H25NO3,[M + H]+,C16H26NO3+,UFUNFKLGIFBYBA,"InChI=1S/C16H25NO3/c1-13(2)12-17-16(20)11-7-6-10-15(19)9-5-4-8-14(3)18/h4-5,7-9,11,13-14,18H,6,10,12H2,1-3H3,(H,17,20)","11-hydroxy-N-(2-methylpropyl)-6-oxododeca-2,7,9-trienamide",CC(C)CNC(=O)C=CCCC(=O)C=CC=CC(C)O,1,900,162916882,COCONUT:(CNP0186174);SUPERNATURAL:(SN0369274);PUBCHEM:(162916882);LOTUS:(Q105272117),271581186,280,191,330,5,507,685523768474869968,685521491814632915,695,
1,3,0,121,0,121,-245,290,,0,000,81,155,C24H28N6O2,[M + H]+,C24H29N6O2+,IDCOTQWQVPRTNK,"InChI=1S/C24H28N6O2/c1-16(2)30-15-27-21-22(25-13-17-5-9-19(31-3)10-6-17)28-24(29-23(21)30)26-14-18-7-11-20(32-4)12-8-18/h5-12,15-16H,13-14H2,1-4H3,(H2,25,26,28,29)",Myoseverin,CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CC=C(C=C3)OC)NCC4=CC=C(C=C4)OC,4,300,4273,PUBCHEMANNOTATIONBIO:(null);BloodExposome:(4273);MESH:(4273);PUBCHEM:(4273);PUBMED:(null),20971590,433,233,330,5,508,685523778708975538,685521491848187352,697,
1,3,0,141,0,141,-232,731,,0,037,19,746,C21H41N7O12,[M + H]+,C21H42N7O12+,ASXBYYWOLISCLQ,"InChI=1S/C21H41N7O12/c1-5-21(36,4-30)16(40-17-9(26-2)13(34)10(31)6(3-29)38-17)18(37-5)39-15-8(28-20(24)25)11(32)7(27-19(22)23)12(33)14(15)35/h5-18,26,29-36H,3-4H2,1-2H3,(H4,22,23,27)(H4,24,25,28)",Vibriomycin,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(CO)O,-8,200,95370826;124605105;124744698;124744699;124744700;124744701;124837638;124837639;124837640;124837641;124839301;124839302;124839303;124839304;157225278;6602480;6604320;155901246;50987242;16395614;16401547;129606970;134611771;52993761;96360972;162845796;125033310;6427042;5702044;94865143;119079185;160314010;16757670;126963361;92132562;56846442;92328085;91538191;91867118;122627357;131839581;123958190;140339594;45357575;59896083;123280498;3069;31406;439369;12312968;117066011;90476026;72941938;71316194;44123450;44307265;138107715;138107814,PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0251330);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(439369 5702044);SUPERNATURAL:(SN0014533);MESH:(439369 5702044);PUBCHEM:(95370826 124605105 124744698 124744699 124744700 124744701 124837638 124837639 124837640 124837641 124839301 124839302 124839303 124839304 157225278 6602480 6604320 155901246 50987242 16395614 16401547 129606970 134611771 52993761 96360972 162845796 125033310 6427042 5702044 94865143 119079185 160314010 16757670 126963361 92132562 56846442 92328085 91538191 91867118 122627357 131839581 123958190 140339594 45357575 59896083 123280498 3069 31406 439369 12312968 117066011 90476026 72941938 71316194 44123450 44307265 138107715 138107814);COCONUT:(CNP0106946);NORMAN:(NS00098769);METACYC:(CPD-10143);CHEBI:(38291);KEGG:(C01023);DSSTox:(DTXSID0022937 DTXSID30221988);LOTUS:(Q3707637 Q103816401 Q103816400);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null),137966651758,584,291,331,5,510,685523778394402667,685521491919490530,700,
1,4,0,190,0,190,-213,207,,0,000,147,524,C15H19NO5,[M + H3N + H]+,C15H23N2O5+,QIOWEFCOLXOYBQ,"InChI=1S/C15H19NO5/c1-9(17)7-15(2)8-11(14(20)21-15)4-3-10-5-12(18)16-13(19)6-10/h4,10H,3,5-8H2,1-2H3,(H,16,18,19)","4-{2-[5-methyl-2-oxo-5-(2-oxopropyl)oxolan-3-ylidene]ethyl}piperidine-2,6-dione",CC(=O)CC1(CC(=CCC2CC(=O)NC(=O)C2)C(=O)O1)C,-0,200,163044359;74976226;44255117,COCONUT:(CNP0326145);SUPERNATURAL:(SN0306412);PUBCHEM:(163044359 74976226 44255117),3145730,311,160,331,5,510,685523776318219443,685521491781078478,692,
1,1,0,097,0,097,-120,155,,1,000,49,322,C13H23NO2,[M + H]+,C13H24NO2+,OCCONBLBGJMNPP,"InChI=1S/C13H23NO2/c1-16-13(15)10-5-4-8-12(9-10)14-11-6-2-3-7-11/h10-12,14H,2-9H2,1H3",Methyl 3-(cyclopentylamino)cyclohexane-1-carboxylate,COC(=O)C1CCCC(C1)NC2CCCC2,2,200,115904353,PUBCHEM:(115904353),2,226,180,331,5,511,685523799676336518,685521491885936093,698,
1,1,0,705,0,705,-188,164,,0,999,99,158,C21H27NO6,[M + H]+,C21H28NO6+,GFRNQYUCUNYIEN,"InChI=1S/C21H27NO6/c1-6-15(17(24)27-5)12-13(2)10-8-7-9-11-14(3)16(23)21-18(28-21)20(4,26)22-19(21)25/h6,8,10-12,18,26H,7,9H2,1-5H3,(H,22,25)",Epolactaene,CC=C(C=C(C)C=CCCC=C(C)C(=O)C12C(O1)C(NC2=O)(C)O)C(=O)OC,2,500,9908381;20621424;101555766;162898037;162898038;162898039;162898040;6442272;60068637;11429193;72958004,PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0165737);SUPERNATURAL:(SN0104489);MESH:(6442272);PUBCHEM:(9908381 20621424 101555766 162898037 162898038 162898039 162898040 6442272 60068637 11429193 72958004);DSSTox:(DTXSID301045462);LOTUS:(Q105106732);PUBMED:(null);KNAPSACK:(GFRNQYUCUNYIEN-UHFFFAOYSA-N),137727311958,390,190,331,5,524,685523810111766299,685521492028542449,708,
1,2,0,025,0,025,-413,687,,0,091,156,942,C18H25NO3,[M + H]+,C18H26NO3+,MTZCCUBWERYGQB,"InChI=1S/C18H25NO3/c20-11-14-10-19(9-13-5-7-21-8-6-13)18-15-3-1-2-4-17(15)22-12-16(14)18/h1-4,13-14,16,18,20H,5-12H2","[(3S,3aS,9bR)-1-(oxan-4-ylmethyl)-3,3a,4,9b-tetrahydro-2H-chromeno[4,3-b]pyrrol-3-yl]methanol",C1COCCC1CN2CC(C3C2C4=CC=CC=C4OC3)CO,1,700,146120478,SUPERNATURAL:(SN0235295);PUBCHEM:(146120478),1048578,304,191,332,5,525,685523807700041085,685521491961433575,704,
1,5,0,013,0,013,-134,802,,0,000,74,186,C9H14O4,[M + Na]+,C9H14NaO4+,WYHSLBRKMMKHKK,"InChI=1S/C9H14O4/c1-3-11-6-7-13-9-8-12-5-4-10-2/h3-7H,1,8-9H2,2H3",1-[(Z)-2-ethenoxyethenoxy]-2-[(Z)-2-methoxyethenoxy]ethane,COC=COCCOC=COC=C,1,200,25920892,PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(25920892),16777218,209,079,332,5,536,685523804810165333,685521492070485494,710,
1,4,0,174,0,174,-248,630,,0,000,182,528,C17H27N3O2,[M + Na]+,C17H27N3NaO2+,OWDPGQZQBIMKGY,"InChI=1S/C17H27N3O2/c1-3-13-12-20(17(22)14-5-6-14)10-7-15(13)11-16(21)19(2)9-4-8-18/h13-15H,3-7,9-12H2,1-2H3",,CCC1CN(CCC1CC(=O)N(C)CCC#N)C(=O)C2CC2,0,800,73139101;11912224,COCONUT:(CNP0461046);PUBCHEM:(73139101 11912224);PUBMED:(null),2097218,328,197,332,5,541,685523820358452149,685521492108234235,711,
1,1,0,007,0,007,-189,828,,1,000,203,815,C16H22N3O2,[M + H]+,C16H23N3O2+,RWVXUSABOKJHCO,"InChI=1S/C16H21N3O2/c1-6-11-21-13-10-8-7-9-12(13)14-17-15(18(4)5)16(2,3)19(14)20/h6-10H,1,11H2,2-5H3/q-1","2-[2-(Allyloxy)phenyl]-4-(dimethylamino)-5,5-dimethyl-5H-imidazole 1-oxide",CC1([C](N=C(N1[O-])C2=CC=CC=C2OCC=C)N(C)C)C,1,900,102167193,PUBCHEM:(102167193),2,289,176,332,5,541,685523816336114376,685521492221480458,716,
